cli_district_id,birthdate,lat_street,lon_street,frequency,gender
"[1,8]","[43,50]","[22.315357849999998,35.66317585]","[114.0451497252082,139.7435795]",POPLATEK MESICNE,Female
"[1,8]","[43,50]","[22.315357849999998,35.66317585]","[114.0451497252082,139.7435795]",POPLATEK MESICNE,Male
"[1,8]","[43,50]","[22.315357849999998,35.66317585]","[114.0451497252082,139.7435795]",POPLATEK MESICNE,Male
"[1,8]","[43,50]","[22.315357849999998,35.66317585]","[114.0451497252082,139.7435795]",POPLATEK MESICNE,Male
"[1,8]","[43,50]","[22.315357849999998,35.66317585]","[114.0451497252082,139.7435795]",POPLATEK TYDNE,Female
"[1,8]","[43,50]","[22.315357849999998,35.66317585]","[114.0451497252082,139.7435795]",POPLATEK MESICNE,Female
"[1,8]","[43,50]","[22.315357849999998,35.66317585]","[114.0451497252082,139.7435795]",POPLATEK MESICNE,Male
"[1,8]","[43,50]","[22.315357849999998,35.66317585]","[114.0451497252082,139.7435795]",POPLATEK MESICNE,Male
"[1,8]","[30,37]","[42.4020525,49.9163758]","[10.2524462,38.863526724614786]",POPLATEK MESICNE,Male
"[1,8]","[30,37]","[42.4020525,49.9163758]","[10.2524462,38.863526724614786]",POPLATEK MESICNE,Male
"[1,8]","[30,37]","[42.4020525,49.9163758]","[10.2524462,38.863526724614786]",POPLATEK MESICNE,Female
"[1,8]","[30,37]","[42.4020525,49.9163758]","[10.2524462,38.863526724614786]",POPLATEK MESICNE,Female
"[1,8]","[30,37]","[42.4020525,49.9163758]","[10.2524462,38.863526724614786]",POPLATEK MESICNE,Male
"[1,8]","[30,37]","[42.4020525,49.9163758]","[10.2524462,38.863526724614786]",POPLATEK MESICNE,Male
"[1,8]","[30,37]","[42.4020525,49.9163758]","[10.2524462,38.863526724614786]",POPLATEK TYDNE,Female
"[1,8]","[30,37]","[42.4020525,49.9163758]","[10.2524462,38.863526724614786]",POPLATEK MESICNE,Female
"[1,8]","[30,37]","[42.4020525,49.9163758]","[10.2524462,38.863526724614786]",POPLATEK MESICNE,Female
"[1,8]","[30,37]","[42.4020525,49.9163758]","[10.2524462,38.863526724614786]",POPLATEK MESICNE,Female
"[1,8]","[30,37]","[42.4020525,49.9163758]","[10.2524462,38.863526724614786]",POPLATEK MESICNE,Female
"[1,5]","[29,36]","[58.352188999999996,63.8729927]","[18.0075426,22.4588435]",POPLATEK MESICNE,Female
"[1,5]","[29,36]","[58.352188999999996,63.8729927]","[18.0075426,22.4588435]",POPLATEK MESICNE,Female
"[1,5]","[29,36]","[58.352188999999996,63.8729927]","[18.0075426,22.4588435]",POPLATEK MESICNE,Female
"[1,5]","[29,36]","[58.352188999999996,63.8729927]","[18.0075426,22.4588435]",POPLATEK TYDNE,Female
"[1,5]","[29,36]","[58.352188999999996,63.8729927]","[18.0075426,22.4588435]",POPLATEK MESICNE,Male
"[12,9]","[30,35]","[51.4765067,65.9917503]","[12.1339058,22.3415298]",POPLATEK MESICNE,Male
"[12,9]","[30,35]","[51.4765067,65.9917503]","[12.1339058,22.3415298]",POPLATEK MESICNE,Male
"[12,9]","[30,35]","[51.4765067,65.9917503]","[12.1339058,22.3415298]",POPLATEK MESICNE,Female
"[12,9]","[30,35]","[51.4765067,65.9917503]","[12.1339058,22.3415298]",POPLATEK MESICNE,Male
"[12,9]","[30,35]","[51.4765067,65.9917503]","[12.1339058,22.3415298]",POPLATEK MESICNE,Male
"[1,7]","[38,53]","[45.3561539,50.4420084]","[12.871806244651292,24.2768263]",POPLATEK MESICNE,Male
"[1,7]","[38,53]","[45.3561539,50.4420084]","[12.871806244651292,24.2768263]",POPLATEK MESICNE,Male
"[1,7]","[38,53]","[45.3561539,50.4420084]","[12.871806244651292,24.2768263]",POPLATEK PO OBRATU,Female
"[1,7]","[38,53]","[45.3561539,50.4420084]","[12.871806244651292,24.2768263]",POPLATEK MESICNE,Male
"[1,7]","[38,53]","[45.3561539,50.4420084]","[12.871806244651292,24.2768263]",POPLATEK MESICNE,Male
"[1,7]","[38,53]","[45.3561539,50.4420084]","[12.871806244651292,24.2768263]",POPLATEK MESICNE,Female
"[10,8]","[40,47]","[42.4020525,47.7191669]","[19.1819507,24.2768263]",POPLATEK MESICNE,Male
"[10,8]","[40,47]","[42.4020525,47.7191669]","[19.1819507,24.2768263]",POPLATEK MESICNE,Female
"[10,8]","[40,47]","[42.4020525,47.7191669]","[19.1819507,24.2768263]",POPLATEK MESICNE,Male
"[10,8]","[40,47]","[42.4020525,47.7191669]","[19.1819507,24.2768263]",POPLATEK MESICNE,Male
"[10,8]","[40,47]","[42.4020525,47.7191669]","[19.1819507,24.2768263]",POPLATEK MESICNE,Female
"[1,8]","[38,46]","[51.4765067,63.8729927]","[12.1339058,19.8958197]",POPLATEK MESICNE,Male
"[1,8]","[38,46]","[51.4765067,63.8729927]","[12.1339058,19.8958197]",POPLATEK MESICNE,Male
"[1,8]","[38,46]","[51.4765067,63.8729927]","[12.1339058,19.8958197]",POPLATEK MESICNE,Male
"[1,8]","[38,46]","[51.4765067,63.8729927]","[12.1339058,19.8958197]",POPLATEK MESICNE,Female
"[1,8]","[38,46]","[51.4765067,63.8729927]","[12.1339058,19.8958197]",POPLATEK MESICNE,Female
"[1,3]","[46,53]","[50.8538182,65.9917503]","[14.849381,22.3415298]",POPLATEK MESICNE,Female
"[1,3]","[46,53]","[50.8538182,65.9917503]","[14.849381,22.3415298]",POPLATEK MESICNE,Male
"[1,3]","[46,53]","[50.8538182,65.9917503]","[14.849381,22.3415298]",POPLATEK MESICNE,Male
"[1,3]","[46,53]","[50.8538182,65.9917503]","[14.849381,22.3415298]",POPLATEK TYDNE,Female
"[1,3]","[46,53]","[50.8538182,65.9917503]","[14.849381,22.3415298]",POPLATEK MESICNE,Female
"[14,16]","[41,51]","[22.8176662,37.8381386]","[10.804125137827484,70.8345928]",POPLATEK MESICNE,Female
"[14,16]","[41,51]","[22.8176662,37.8381386]","[10.804125137827484,70.8345928]",POPLATEK MESICNE,Female
"[14,16]","[41,51]","[22.8176662,37.8381386]","[10.804125137827484,70.8345928]",POPLATEK MESICNE,Male
"[14,16]","[41,51]","[22.8176662,37.8381386]","[10.804125137827484,70.8345928]",POPLATEK MESICNE,Female
"[16,20]","[34,52]","[37.8381386,45.856049]","[12.5102721,24.2768263]",POPLATEK MESICNE,Male
"[16,20]","[34,52]","[37.8381386,45.856049]","[12.5102721,24.2768263]",POPLATEK MESICNE,Female
"[16,20]","[34,52]","[37.8381386,45.856049]","[12.5102721,24.2768263]",POPLATEK MESICNE,Male
"[16,20]","[34,52]","[37.8381386,45.856049]","[12.5102721,24.2768263]",POPLATEK MESICNE,Female
"[16,20]","[34,52]","[37.8381386,45.856049]","[12.5102721,24.2768263]",POPLATEK TYDNE,Female
"[20,27]","[36,45]","[24.9694082,45.3561539]","[12.4465938,76.0579097]",POPLATEK MESICNE,Male
"[20,27]","[36,45]","[24.9694082,45.3561539]","[12.4465938,76.0579097]",POPLATEK MESICNE,Male
"[20,27]","[36,45]","[24.9694082,45.3561539]","[12.4465938,76.0579097]",POPLATEK MESICNE,Male
"[20,27]","[36,45]","[24.9694082,45.3561539]","[12.4465938,76.0579097]",POPLATEK MESICNE,Female
"[20,27]","[36,45]","[24.9694082,45.3561539]","[12.4465938,76.0579097]",POPLATEK MESICNE,Female
"[28,35]","[31,40]","[25.301252,45.3561539]","[12.5102721,73.9273745]",POPLATEK TYDNE,Male
"[28,35]","[31,40]","[25.301252,45.3561539]","[12.5102721,73.9273745]",POPLATEK MESICNE,Female
"[28,35]","[31,40]","[25.301252,45.3561539]","[12.5102721,73.9273745]",POPLATEK MESICNE,Female
"[28,35]","[31,40]","[25.301252,45.3561539]","[12.5102721,73.9273745]",POPLATEK MESICNE,Male
"[28,35]","[31,40]","[25.301252,45.3561539]","[12.5102721,73.9273745]",POPLATEK MESICNE,Female
"[16,25]","[30,34]","[34.76436245,35.66317585]","[137.62649011075342,139.7435795]",POPLATEK MESICNE,Male
"[16,25]","[30,34]","[34.76436245,35.66317585]","[137.62649011075342,139.7435795]",POPLATEK MESICNE,Male
"[16,25]","[30,34]","[34.76436245,35.66317585]","[137.62649011075342,139.7435795]",POPLATEK MESICNE,Female
"[16,25]","[30,34]","[34.76436245,35.66317585]","[137.62649011075342,139.7435795]",POPLATEK MESICNE,Male
"[16,25]","[30,34]","[34.76436245,35.66317585]","[137.62649011075342,139.7435795]",POPLATEK MESICNE,Male
"[14,25]","[36,51]","[22.315357849999998,34.76436245]","[114.0451497252082,137.62649011075342]",POPLATEK MESICNE,Male
"[14,25]","[36,51]","[22.315357849999998,34.76436245]","[114.0451497252082,137.62649011075342]",POPLATEK MESICNE,Male
"[14,25]","[36,51]","[22.315357849999998,34.76436245]","[114.0451497252082,137.62649011075342]",POPLATEK TYDNE,Female
"[14,25]","[36,51]","[22.315357849999998,34.76436245]","[114.0451497252082,137.62649011075342]",POPLATEK MESICNE,Female
"[14,25]","[36,51]","[22.315357849999998,34.76436245]","[114.0451497252082,137.62649011075342]",POPLATEK MESICNE,Female
"[32,37]","[30,34]","[22.315357849999998,34.76436245]","[114.0451497252082,137.62649011075342]",POPLATEK MESICNE,Female
"[32,37]","[30,34]","[22.315357849999998,34.76436245]","[114.0451497252082,137.62649011075342]",POPLATEK MESICNE,Male
"[32,37]","[30,34]","[22.315357849999998,34.76436245]","[114.0451497252082,137.62649011075342]",POPLATEK MESICNE,Male
"[32,37]","[30,34]","[22.315357849999998,34.76436245]","[114.0451497252082,137.62649011075342]",POPLATEK MESICNE,Male
"[32,37]","[30,34]","[22.315357849999998,34.76436245]","[114.0451497252082,137.62649011075342]",POPLATEK MESICNE,Female
"[30,37]","[35,52]","[22.315357849999998,35.6468662]","[114.0451497252082,94.1977863]",POPLATEK MESICNE,Male
"[30,37]","[35,52]","[22.315357849999998,35.6468662]","[114.0451497252082,94.1977863]",POPLATEK MESICNE,Female
"[30,37]","[35,52]","[22.315357849999998,35.6468662]","[114.0451497252082,94.1977863]",POPLATEK MESICNE,Male
"[30,37]","[35,52]","[22.315357849999998,35.6468662]","[114.0451497252082,94.1977863]",POPLATEK MESICNE,Male
"[30,37]","[35,52]","[22.315357849999998,35.6468662]","[114.0451497252082,94.1977863]",POPLATEK MESICNE,Female
"[16,22]","[29,34]","[45.856049,51.4765067]","[10.2524462,19.1819507]",POPLATEK MESICNE,Female
"[16,22]","[29,34]","[45.856049,51.4765067]","[10.2524462,19.1819507]",POPLATEK MESICNE,Male
"[16,22]","[29,34]","[45.856049,51.4765067]","[10.2524462,19.1819507]",POPLATEK MESICNE,Male
"[16,22]","[29,34]","[45.856049,51.4765067]","[10.2524462,19.1819507]",POPLATEK MESICNE,Female
"[16,22]","[29,34]","[45.856049,51.4765067]","[10.2524462,19.1819507]",POPLATEK MESICNE,Female
"[16,22]","[29,34]","[45.856049,51.4765067]","[10.2524462,19.1819507]",POPLATEK MESICNE,Female
"[17,23]","[29,36]","[63.2270456,65.9917503]","[14.5843089,22.3415298]",POPLATEK MESICNE,Female
"[17,23]","[29,36]","[63.2270456,65.9917503]","[14.5843089,22.3415298]",POPLATEK MESICNE,Male
"[17,23]","[29,36]","[63.2270456,65.9917503]","[14.5843089,22.3415298]",POPLATEK MESICNE,Female
"[17,23]","[29,36]","[63.2270456,65.9917503]","[14.5843089,22.3415298]",POPLATEK MESICNE,Female
"[17,23]","[29,36]","[63.2270456,65.9917503]","[14.5843089,22.3415298]",POPLATEK MESICNE,Male
"[14,22]","[38,46]","[48.7937589,51.4765067]","[12.1339058,17.0276013]",POPLATEK MESICNE,Male
"[14,22]","[38,46]","[48.7937589,51.4765067]","[12.1339058,17.0276013]",POPLATEK MESICNE,Male
"[14,22]","[38,46]","[48.7937589,51.4765067]","[12.1339058,17.0276013]",POPLATEK MESICNE,Female
"[14,22]","[38,46]","[48.7937589,51.4765067]","[12.1339058,17.0276013]",POPLATEK MESICNE,Female
"[16,22]","[39,50]","[51.4765067,65.9917503]","[12.1339058,38.55178176057875]",POPLATEK MESICNE,Male
"[16,22]","[39,50]","[51.4765067,65.9917503]","[12.1339058,38.55178176057875]",POPLATEK MESICNE,Female
"[16,22]","[39,50]","[51.4765067,65.9917503]","[12.1339058,38.55178176057875]",POPLATEK MESICNE,Female
"[16,22]","[39,50]","[51.4765067,65.9917503]","[12.1339058,38.55178176057875]",POPLATEK MESICNE,Female
"[16,22]","[39,50]","[51.4765067,65.9917503]","[12.1339058,38.55178176057875]",POPLATEK MESICNE,Male
"[16,22]","[39,50]","[51.4765067,65.9917503]","[12.1339058,38.55178176057875]",POPLATEK MESICNE,Male
"[25,34]","[31,39]","[45.856049,49.3237586]","[12.871806244651292,19.1819507]",POPLATEK MESICNE,Male
"[25,34]","[31,39]","[45.856049,49.3237586]","[12.871806244651292,19.1819507]",POPLATEK MESICNE,Female
"[25,34]","[31,39]","[45.856049,49.3237586]","[12.871806244651292,19.1819507]",POPLATEK MESICNE,Male
"[25,34]","[31,39]","[45.856049,49.3237586]","[12.871806244651292,19.1819507]",POPLATEK MESICNE,Female
"[25,34]","[31,39]","[45.856049,49.3237586]","[12.871806244651292,19.1819507]",POPLATEK MESICNE,Male
"[26,36]","[43,51]","[46.4067019,48.7937589]","[12.871806244651292,38.863526724614786]",POPLATEK MESICNE,Female
"[26,36]","[43,51]","[46.4067019,48.7937589]","[12.871806244651292,38.863526724614786]",POPLATEK MESICNE,Male
"[26,36]","[43,51]","[46.4067019,48.7937589]","[12.871806244651292,38.863526724614786]",POPLATEK MESICNE,Male
"[26,36]","[43,51]","[46.4067019,48.7937589]","[12.871806244651292,38.863526724614786]",POPLATEK MESICNE,Male
"[26,36]","[43,51]","[46.4067019,48.7937589]","[12.871806244651292,38.863526724614786]",POPLATEK MESICNE,Female
"[25,36]","[38,51]","[49.9163758,54.3751408]","[12.1339058,38.55178176057875]",POPLATEK MESICNE,Male
"[25,36]","[38,51]","[49.9163758,54.3751408]","[12.1339058,38.55178176057875]",POPLATEK MESICNE,Male
"[25,36]","[38,51]","[49.9163758,54.3751408]","[12.1339058,38.55178176057875]",POPLATEK TYDNE,Male
"[25,36]","[38,51]","[49.9163758,54.3751408]","[12.1339058,38.55178176057875]",POPLATEK MESICNE,Female
"[25,36]","[38,51]","[49.9163758,54.3751408]","[12.1339058,38.55178176057875]",POPLATEK MESICNE,Female
"[26,37]","[34,44]","[59.3029801,68.837682]","[11.698749435410475,19.8958197]",POPLATEK MESICNE,Male
"[26,37]","[34,44]","[59.3029801,68.837682]","[11.698749435410475,19.8958197]",POPLATEK MESICNE,Male
"[26,37]","[34,44]","[59.3029801,68.837682]","[11.698749435410475,19.8958197]",POPLATEK MESICNE,Female
"[26,37]","[34,44]","[59.3029801,68.837682]","[11.698749435410475,19.8958197]",POPLATEK MESICNE,Male
"[26,37]","[34,44]","[59.3029801,68.837682]","[11.698749435410475,19.8958197]",POPLATEK MESICNE,Female
"[1,7]","[55,66]","[-13.4128326,-30.7105131]","[-48.88268053850169,-76.1399364]",POPLATEK MESICNE,Male
"[1,7]","[55,66]","[-13.4128326,-30.7105131]","[-48.88268053850169,-76.1399364]",POPLATEK MESICNE,Female
"[1,7]","[55,66]","[-13.4128326,-30.7105131]","[-48.88268053850169,-76.1399364]",POPLATEK MESICNE,Male
"[1,7]","[55,66]","[-13.4128326,-30.7105131]","[-48.88268053850169,-76.1399364]",POPLATEK MESICNE,Female
"[1,7]","[55,66]","[-13.4128326,-30.7105131]","[-48.88268053850169,-76.1399364]",POPLATEK MESICNE,Male
"[1,7]","[55,66]","[-13.4128326,-30.7105131]","[-48.88268053850169,-76.1399364]",POPLATEK TYDNE,Male
"[1,8]","[67,76]","[-16.34766235,-31.42239885]","[-48.88268053850169,-69.9796745]",POPLATEK MESICNE,Female
"[1,8]","[67,76]","[-16.34766235,-31.42239885]","[-48.88268053850169,-69.9796745]",POPLATEK MESICNE,Male
"[1,8]","[67,76]","[-16.34766235,-31.42239885]","[-48.88268053850169,-69.9796745]",POPLATEK MESICNE,Male
"[1,8]","[67,76]","[-16.34766235,-31.42239885]","[-48.88268053850169,-69.9796745]",POPLATEK MESICNE,Female
"[1,8]","[67,76]","[-16.34766235,-31.42239885]","[-48.88268053850169,-69.9796745]",POPLATEK MESICNE,Female
"[1,8]","[67,76]","[-16.34766235,-31.42239885]","[-48.88268053850169,-69.9796745]",POPLATEK MESICNE,Female
"[14,9]","[53,75]","[-12.5032466,-30.7105131]","[-48.88268053850169,-75.8857256]",POPLATEK MESICNE,Female
"[14,9]","[53,75]","[-12.5032466,-30.7105131]","[-48.88268053850169,-75.8857256]",POPLATEK MESICNE,Female
"[14,9]","[53,75]","[-12.5032466,-30.7105131]","[-48.88268053850169,-75.8857256]",POPLATEK MESICNE,Male
"[14,9]","[53,75]","[-12.5032466,-30.7105131]","[-48.88268053850169,-75.8857256]",POPLATEK MESICNE,Male
"[14,9]","[53,75]","[-12.5032466,-30.7105131]","[-48.88268053850169,-75.8857256]",POPLATEK MESICNE,Male
"[14,9]","[53,75]","[-12.5032466,-30.7105131]","[-48.88268053850169,-75.8857256]",POPLATEK MESICNE,Male
"[14,9]","[53,75]","[-12.5032466,-30.7105131]","[-48.88268053850169,-75.8857256]",POPLATEK MESICNE,Female
"[24,38]","[55,78]","[-12.5032466,-31.42239885]","[-48.88268053850169,-75.8857256]",POPLATEK MESICNE,Female
"[24,38]","[55,78]","[-12.5032466,-31.42239885]","[-48.88268053850169,-75.8857256]",POPLATEK MESICNE,Male
"[24,38]","[55,78]","[-12.5032466,-31.42239885]","[-48.88268053850169,-75.8857256]",POPLATEK MESICNE,Male
"[24,38]","[55,78]","[-12.5032466,-31.42239885]","[-48.88268053850169,-75.8857256]",POPLATEK MESICNE,Female
"[24,38]","[55,78]","[-12.5032466,-31.42239885]","[-48.88268053850169,-75.8857256]",POPLATEK MESICNE,Male
"[24,38]","[55,78]","[-12.5032466,-31.42239885]","[-48.88268053850169,-75.8857256]",POPLATEK MESICNE,Female
"[1,17]","[80,94]","[-13.4128326,-31.42239885]","[-46.9449733979337,-76.1399364]",POPLATEK MESICNE,Male
"[1,17]","[80,94]","[-13.4128326,-31.42239885]","[-46.9449733979337,-76.1399364]",POPLATEK MESICNE,Male
"[1,17]","[80,94]","[-13.4128326,-31.42239885]","[-46.9449733979337,-76.1399364]",POPLATEK MESICNE,Female
"[1,17]","[80,94]","[-13.4128326,-31.42239885]","[-46.9449733979337,-76.1399364]",POPLATEK MESICNE,Male
"[1,17]","[80,94]","[-13.4128326,-31.42239885]","[-46.9449733979337,-76.1399364]",POPLATEK MESICNE,Female
"[1,17]","[80,94]","[-13.4128326,-31.42239885]","[-46.9449733979337,-76.1399364]",POPLATEK MESICNE,Male
"[1,17]","[80,94]","[-13.4128326,-31.42239885]","[-46.9449733979337,-76.1399364]",POPLATEK MESICNE,Male
"[1,8]","[103,99]","[-13.0092611,-31.42239885]","[-38.5286763,-76.1399364]",POPLATEK MESICNE,Female
"[1,8]","[103,99]","[-13.0092611,-31.42239885]","[-38.5286763,-76.1399364]",POPLATEK MESICNE,Female
"[1,8]","[103,99]","[-13.0092611,-31.42239885]","[-38.5286763,-76.1399364]",POPLATEK MESICNE,Male
"[1,8]","[103,99]","[-13.0092611,-31.42239885]","[-38.5286763,-76.1399364]",POPLATEK MESICNE,Male
"[1,8]","[103,99]","[-13.0092611,-31.42239885]","[-38.5286763,-76.1399364]",POPLATEK MESICNE,Male
"[1,8]","[103,99]","[-13.0092611,-31.42239885]","[-38.5286763,-76.1399364]",POPLATEK MESICNE,Male
"[17,26]","[103,94]","[-13.4128326,-31.42239885]","[-52.518647630274,-76.1399364]",POPLATEK MESICNE,Male
"[17,26]","[103,94]","[-13.4128326,-31.42239885]","[-52.518647630274,-76.1399364]",POPLATEK MESICNE,Female
"[17,26]","[103,94]","[-13.4128326,-31.42239885]","[-52.518647630274,-76.1399364]",POPLATEK MESICNE,Female
"[17,26]","[103,94]","[-13.4128326,-31.42239885]","[-52.518647630274,-76.1399364]",POPLATEK MESICNE,Male
"[17,26]","[103,94]","[-13.4128326,-31.42239885]","[-52.518647630274,-76.1399364]",POPLATEK MESICNE,Female
"[17,26]","[103,94]","[-13.4128326,-31.42239885]","[-52.518647630274,-76.1399364]",POPLATEK MESICNE,Female
"[28,38]","[100,98]","[-13.4128326,-31.42239885]","[-46.9449733979337,-76.1399364]",POPLATEK MESICNE,Female
"[28,38]","[100,98]","[-13.4128326,-31.42239885]","[-46.9449733979337,-76.1399364]",POPLATEK MESICNE,Male
"[28,38]","[100,98]","[-13.4128326,-31.42239885]","[-46.9449733979337,-76.1399364]",POPLATEK PO OBRATU,Male
"[28,38]","[100,98]","[-13.4128326,-31.42239885]","[-46.9449733979337,-76.1399364]",POPLATEK MESICNE,Female
"[28,38]","[100,98]","[-13.4128326,-31.42239885]","[-46.9449733979337,-76.1399364]",POPLATEK MESICNE,Male
"[28,38]","[100,98]","[-13.4128326,-31.42239885]","[-46.9449733979337,-76.1399364]",POPLATEK MESICNE,Male
"[1,9]","[53,77]","[-5.09113595,17.5507345]","[-24.9890036,-88.2923216]",POPLATEK MESICNE,Male
"[1,9]","[53,77]","[-5.09113595,17.5507345]","[-24.9890036,-88.2923216]",POPLATEK MESICNE,Female
"[1,9]","[53,77]","[-5.09113595,17.5507345]","[-24.9890036,-88.2923216]",POPLATEK MESICNE,Male
"[1,9]","[53,77]","[-5.09113595,17.5507345]","[-24.9890036,-88.2923216]",POPLATEK MESICNE,Female
"[1,9]","[53,77]","[-5.09113595,17.5507345]","[-24.9890036,-88.2923216]",POPLATEK MESICNE,Female
"[1,9]","[53,77]","[-5.09113595,17.5507345]","[-24.9890036,-88.2923216]",POPLATEK MESICNE,Female
"[1,9]","[53,77]","[-5.09113595,17.5507345]","[-24.9890036,-88.2923216]",POPLATEK MESICNE,Male
"[1,7]","[55,82]","[25.8141404,29.839026]","[-80.191617,-95.330347]",POPLATEK MESICNE,Female
"[1,7]","[55,82]","[25.8141404,29.839026]","[-80.191617,-95.330347]",POPLATEK MESICNE,Male
"[1,7]","[55,82]","[25.8141404,29.839026]","[-80.191617,-95.330347]",POPLATEK MESICNE,Female
"[1,7]","[55,82]","[25.8141404,29.839026]","[-80.191617,-95.330347]",POPLATEK MESICNE,Male
"[1,7]","[55,82]","[25.8141404,29.839026]","[-80.191617,-95.330347]",POPLATEK MESICNE,Male
"[1,7]","[55,82]","[25.8141404,29.839026]","[-80.191617,-95.330347]",POPLATEK MESICNE,Female
"[1,8]","[85,95]","[-12.5032466,-9.97261455]","[-41.185298,-75.8857256]",POPLATEK MESICNE,Male
"[1,8]","[85,95]","[-12.5032466,-9.97261455]","[-41.185298,-75.8857256]",POPLATEK MESICNE,Female
"[1,8]","[85,95]","[-12.5032466,-9.97261455]","[-41.185298,-75.8857256]",POPLATEK MESICNE,Male
"[1,8]","[85,95]","[-12.5032466,-9.97261455]","[-41.185298,-75.8857256]",POPLATEK MESICNE,Female
"[1,8]","[85,95]","[-12.5032466,-9.97261455]","[-41.185298,-75.8857256]",POPLATEK MESICNE,Female
"[1,8]","[85,95]","[-12.5032466,-9.97261455]","[-41.185298,-75.8857256]",POPLATEK MESICNE,Male
"[1,8]","[85,95]","[-12.5032466,-9.97261455]","[-41.185298,-75.8857256]",POPLATEK MESICNE,Female
"[1,9]","[84,99]","[25.8141404,4.6136971]","[-74.1784099,-95.330347]",POPLATEK MESICNE,Female
"[1,9]","[84,99]","[25.8141404,4.6136971]","[-74.1784099,-95.330347]",POPLATEK MESICNE,Male
"[1,9]","[84,99]","[25.8141404,4.6136971]","[-74.1784099,-95.330347]",POPLATEK MESICNE,Male
